lat,lon,alt,date,device,os,version
40.6819648743,-73.9751739502,45,2012-02-17 07:02:24,"iPhone4,1",5.0.1,1.0
40.6754188538,-73.9622879028,48.0778503418,2012-02-17 08:23:28,"iPhone4,1",5.0.1,1.0
40.6821517944,-73.9755172729,48.8884620667,2012-02-17 09:21:04,"iPhone4,1",5.0.1,1.0
40.6754112244,-73.9622421265,54,2012-02-17 10:50:40,"iPhone4,1",5.0.1,1.0
40.6821136475,-73.9750976562,35,2012-02-17 11:50:24,"iPhone4,1",5.0.1,1.0
40.6754112244,-73.9622497559,45,2012-02-17 12:22:24,"iPhone4,1",5.0.1,1.0
40.6838150024,-73.9788360596,84,2012-02-17 12:30:56,"iPhone4,1",5.0.1,1.0
40.6753082275,-73.9623184204,50.3214302063,2012-02-17 12:56:32,"iPhone4,1",5.0.1,1.0
40.6818008423,-73.9749145508,58,2012-02-17 14:09:04,"iPhone4,1",5.0.1,1.0
40.6765327454,-73.9644546509,47.8174743652,2012-02-17 14:21:52,"iPhone4,1",5.0.1,1.0
40.6598510742,-73.9958572388,50.1801338196,2012-02-17 15:53:36,"iPhone4,1",5.0.1,1.0
40.6736106873,-73.9927444458,50.1801338196,2012-02-17 16:08:32,"iPhone4,1",5.0.1,1.0
40.7207832336,-73.996673584,33.68384552,2012-02-17 16:14:56,"iPhone4,1",5.0.1,1.0
40.7146339417,-73.9976272583,34,2012-02-17 18:59:12,"iPhone4,1",5.0.1,1.0
40.7192764282,-74.0007095337,33.5038757324,2012-02-17 19:18:24,"iPhone4,1",5.0.1,1.0
40.7037506104,-73.9875640869,32.510181427,2012-02-18 00:23:28,"iPhone4,1",5.0.1,1.0
40.6776771545,-73.9817657471,37.0005226135,2012-02-18 00:32:00,"iPhone4,1",5.0.1,1.0
40.6739349365,-73.9698867798,37.0005226135,2012-02-18 00:42:40,"iPhone4,1",5.0.1,1.0
40.6751708984,-73.9632797241,50.0925827026,2012-02-18 00:49:04,"iPhone4,1",5.0.1,1.0
40.6792221069,-73.9829864502,50.8179931641,2012-02-18 00:53:20,"iPhone4,1",5.0.1,1.0
40.6754188538,-73.9622421265,52.5025253296,2012-02-18 01:01:52,"iPhone4,1",5.0.1,1.0
40.6836509705,-73.978515625,48.7272720337,2012-02-18 01:50:56,"iPhone4,1",5.0.1,1.0
40.6728019714,-73.962677002,43.0001106262,2012-02-18 01:59:28,"iPhone4,1",5.0.1,1.0
40.6685791016,-73.9461593628,75,2012-02-18 04:05:20,"iPhone4,1",5.0.1,1.0
40.6715049744,-73.9595947266,41.2507667542,2012-02-18 05:32:48,"iPhone4,1",5.0.1,1.0
40.6685180664,-73.9462356567,43.9995765686,2012-02-18 05:39:12,"iPhone4,1",5.0.1,1.0
40.6767158508,-73.9588470459,42.0093460083,2012-02-18 05:54:08,"iPhone4,1",5.0.1,1.0
40.6702575684,-73.9700317383,40,2012-02-18 06:06:56,"iPhone4,1",5.0.1,1.0
40.6685829163,-73.9978027344,40,2012-02-18 06:15:28,"iPhone4,1",5.0.1,1.0
40.6723365784,-73.9579238892,55.9999465942,2012-02-18 07:04:32,"iPhone4,1",5.0.1,1.0
40.6709594727,-73.9719009399,64,2012-02-18 07:19:28,"iPhone4,1",5.0.1,1.0
40.6722755432,-73.9579467773,65,2012-02-18 07:32:16,"iPhone4,1",5.0.1,1.0
40.6707801819,-73.9716262817,24,2012-02-18 07:45:04,"iPhone4,1",5.0.1,1.0
40.6771087646,-73.9636535645,45.1137580872,2012-02-18 08:08:32,"iPhone4,1",5.0.1,1.0
40.6698608398,-73.9763641357,46.6690483093,2012-02-18 08:55:28,"iPhone4,1",5.0.1,1.0
40.6769828796,-73.9637451172,40.7532958984,2012-02-18 09:01:52,"iPhone4,1",5.0.1,1.0
40.680644989,-73.985710144,45.1578941345,2012-02-18 09:27:28,"iPhone4,1",5.0.1,1.0
40.6777076721,-73.9712905884,46.9746894836,2012-02-18 09:44:32,"iPhone4,1",5.0.1,1.0
40.6754112244,-73.9622344971,48.7142868042,2012-02-18 19:12:00,"iPhone4,1",5.0.1,1.0
40.682762146,-73.9767379761,49,2012-02-18 19:35:28,"iPhone4,1",5.0.1,1.0
40.6737594604,-73.9609222412,53.4621734619,2012-02-18 19:41:52,"iPhone4,1",5.0.1,1.0
40.6843566895,-73.9758300781,54.6538085938,2012-02-18 20:45:52,"iPhone4,1",5.0.1,1.0
40.7611579895,-73.9743041992,54.6538085938,2012-02-18 21:11:28,"iPhone4,1",5.0.1,1.0
40.7616920471,-73.9664230347,79,2012-02-18 21:41:20,"iPhone4,1",5.0.1,1.0
40.7590751648,-73.9587631226,38,2012-02-18 21:56:16,"iPhone4,1",5.0.1,1.0
40.7623023987,-73.9660873413,65.4705886841,2012-02-18 22:28:16,"iPhone4,1",5.0.1,1.0
40.7639808655,-73.9731292725,76,2012-02-18 22:47:28,"iPhone4,1",5.0.1,1.0
40.7587432861,-73.9784927368,75.4619369507,2012-02-18 23:13:04,"iPhone4,1",5.0.1,1.0
40.75963974,-73.9845809937,104.479629517,2012-02-18 23:40:48,"iPhone4,1",5.0.1,1.0
40.7441558838,-73.9897918701,97.51902771,2012-02-19 00:36:16,"iPhone4,1",5.0.1,1.0
40.7251167297,-73.994758606,97.51902771,2012-02-19 00:46:56,"iPhone4,1",5.0.1,1.0
40.7210502625,-73.9976043701,36.8236198425,2012-02-19 01:06:08,"iPhone4,1",5.0.1,1.0
40.7110023499,-73.9899902344,37.1837539673,2012-02-19 02:27:12,"iPhone4,1",5.0.1,1.0
40.6928977966,-73.9820861816,44.5704116821,2012-02-19 02:42:08,"iPhone4,1",5.0.1,1.0
40.6754112244,-73.9622344971,48.9166679382,2012-02-19 03:41:52,"iPhone4,1",5.0.1,1.0
40.6833381653,-73.977897644,48.1491317749,2012-02-19 04:07:28,"iPhone4,1",5.0.1,1.0
40.6753730774,-73.9622344971,85,2012-02-19 04:11:44,"iPhone4,1",5.0.1,1.0
40.6824226379,-73.9760818481,48.9225692749,2012-02-19 08:42:40,"iPhone4,1",5.0.1,1.0
40.6754493713,-73.9623184204,48.844078064,2012-02-19 09:42:24,"iPhone4,1",5.0.1,1.0
40.6837768555,-73.9787597656,60,2012-02-19 09:50:56,"iPhone4,1",5.0.1,1.0
40.6754112244,-73.9622497559,48.25,2012-02-19 10:52:48,"iPhone4,1",5.0.1,1.0
40.6828842163,-73.9766311646,48,2012-02-19 11:07:44,"iPhone4,1",5.0.1,1.0
40.6754455566,-73.9622573853,48.3333320618,2012-02-19 12:07:28,"iPhone4,1",5.0.1,1.0
40.6829147339,-73.9770507812,73,2012-02-19 12:22:24,"iPhone4,1",5.0.1,1.0
40.675945282,-73.9619293213,52.2609710693,2012-02-19 12:26:40,"iPhone4,1",5.0.1,1.0
40.6832923889,-73.9778137207,74,2012-02-19 12:41:36,"iPhone4,1",5.0.1,1.0
40.6753807068,-73.9621963501,95,2012-02-19 12:48:00,"iPhone4,1",5.0.1,1.0
40.6837768555,-73.9787597656,111,2012-02-19 12:56:32,"iPhone4,1",5.0.1,1.0
40.6753997803,-73.9622421265,54,2012-02-19 13:13:36,"iPhone4,1",5.0.1,1.0
40.6838150024,-73.9788360596,70,2012-02-19 13:34:56,"iPhone4,1",5.0.1,1.0
40.6760940552,-73.9644851685,106,2012-02-19 13:39:12,"iPhone4,1",5.0.1,1.0
40.6836853027,-73.9790115356,49.0737991333,2012-02-19 14:00:32,"iPhone4,1",5.0.1,1.0
40.67628479,-73.9639968872,106,2012-02-19 14:15:28,"iPhone4,1",5.0.1,1.0
40.6836929321,-73.9790344238,81,2012-02-19 15:02:24,"iPhone4,1",5.0.1,1.0
40.6754341125,-73.962272644,48.6435279846,2012-02-19 15:40:48,"iPhone4,1",5.0.1,1.0
40.6808891296,-73.9870071411,85,2012-02-19 16:51:12,"iPhone4,1",5.0.1,1.0
40.6658401489,-73.9825057983,45.6640739441,2012-02-19 16:57:36,"iPhone4,1",5.0.1,1.0
40.6762237549,-73.9634780884,49.0469245911,2012-02-19 17:06:08,"iPhone4,1",5.0.1,1.0
40.6810493469,-73.9865722656,45,2012-02-19 17:12:32,"iPhone4,1",5.0.1,1.0
40.6776657104,-73.9668273926,59,2012-02-19 17:27:28,"iPhone4,1",5.0.1,1.0
40.6834220886,-73.9784545898,48.2323150635,2012-02-19 18:12:16,"iPhone4,1",5.0.1,1.0
40.6754150391,-73.9622497559,13,2012-02-19 18:18:40,"iPhone4,1",5.0.1,1.0
40.6819839478,-73.9755477905,52,2012-02-19 19:16:16,"iPhone4,1",5.0.1,1.0
40.6754264832,-73.9622421265,64,2012-02-19 19:24:48,"iPhone4,1",5.0.1,1.0
40.683429718,-73.9785003662,51,2012-02-19 19:50:24,"iPhone4,1",5.0.1,1.0
40.675655365,-73.9628677368,80,2012-02-19 19:54:40,"iPhone4,1",5.0.1,1.0
40.6835784912,-73.978805542,74,2012-02-19 20:05:20,"iPhone4,1",5.0.1,1.0
40.6754264832,-73.9622421265,56,2012-02-19 20:11:44,"iPhone4,1",5.0.1,1.0
40.6723022461,-73.9799728394,57,2012-02-19 20:22:24,"iPhone4,1",5.0.1,1.0
40.6753768921,-73.9622116089,59,2012-02-19 20:26:40,"iPhone4,1",5.0.1,1.0
40.6826553345,-73.9769515991,66,2012-02-19 20:37:20,"iPhone4,1",5.0.1,1.0
40.6753616333,-73.9622879028,71,2012-02-19 20:41:36,"iPhone4,1",5.0.1,1.0
40.6826629639,-73.9769515991,63,2012-02-19 20:52:16,"iPhone4,1",5.0.1,1.0
40.6754989624,-73.9624786377,67,2012-02-19 20:56:32,"iPhone4,1",5.0.1,1.0
40.6834373474,-73.978515625,51,2012-02-19 21:07:12,"iPhone4,1",5.0.1,1.0
40.6753044128,-73.9622650146,103,2012-02-19 21:11:28,"iPhone4,1",5.0.1,1.0
40.683429718,-73.9785079956,106,2012-02-19 21:22:08,"iPhone4,1",5.0.1,1.0
40.6754951477,-73.9622344971,82,2012-02-19 21:26:24,"iPhone4,1",5.0.1,1.0
40.6826515198,-73.9769363403,79,2012-02-19 21:37:04,"iPhone4,1",5.0.1,1.0
40.6754112244,-73.9622650146,50,2012-02-19 21:41:20,"iPhone4,1",5.0.1,1.0
40.6831893921,-73.9779968262,65,2012-02-19 21:52:00,"iPhone4,1",5.0.1,1.0
40.675327301,-73.9622116089,58,2012-02-19 21:56:16,"iPhone4,1",5.0.1,1.0
40.6834373474,-73.978515625,31,2012-02-19 22:06:56,"iPhone4,1",5.0.1,1.0
40.6754226685,-73.9622268677,40,2012-02-19 22:11:12,"iPhone4,1",5.0.1,1.0
40.6835250854,-73.9786834717,43,2012-02-19 22:26:08,"iPhone4,1",5.0.1,1.0
40.6754074097,-73.9622116089,56,2012-02-19 22:32:32,"iPhone4,1",5.0.1,1.0
40.6835899353,-73.9788131714,133,2012-02-19 22:47:28,"iPhone4,1",5.0.1,1.0
40.6754493713,-73.9622497559,86,2012-02-19 22:51:44,"iPhone4,1",5.0.1,1.0
40.6834335327,-73.9785385132,96,2012-02-19 23:02:24,"iPhone4,1",5.0.1,1.0
40.6753082275,-73.9621276855,88,2012-02-19 23:06:40,"iPhone4,1",5.0.1,1.0
40.6836929321,-73.9790267944,81,2012-02-19 23:21:36,"iPhone4,1",5.0.1,1.0
40.6754302979,-73.9622192383,54,2012-02-19 23:28:00,"iPhone4,1",5.0.1,1.0
40.6723098755,-73.9799728394,37,2012-02-19 23:36:32,"iPhone4,1",5.0.1,1.0
40.6753387451,-73.9622344971,70,2012-02-19 23:42:56,"iPhone4,1",5.0.1,1.0
40.6826629639,-73.9768981934,66,2012-02-19 23:57:52,"iPhone4,1",5.0.1,1.0
40.6753768921,-73.9625320435,83,2012-02-20 00:02:08,"iPhone4,1",5.0.1,1.0
40.6836280823,-73.9789047241,54,2012-02-20 00:17:04,"iPhone4,1",5.0.1,1.0
40.6755714417,-73.9624176025,35,2012-02-20 00:21:20,"iPhone4,1",5.0.1,1.0
40.6803207397,-73.9799118042,22.571428299,2012-02-20 01:04:00,"iPhone4,1",5.0.1,1.0
40.6748046875,-73.967918396,2,2012-02-20 03:26:56,"iPhone4,1",5.0.1,1.0
40.6803321838,-73.9799041748,23.0108909607,2012-02-20 03:48:16,"iPhone4,1",5.0.1,1.0
40.6753883362,-73.9622268677,49,2012-02-20 04:13:52,"iPhone4,1",5.0.1,1.0
40.6836776733,-73.9789962769,43,2012-02-20 13:54:08,"iPhone4,1",5.0.1,1.0
40.6753959656,-73.9622421265,49.2088623047,2012-02-20 14:13:20,"iPhone4,1",5.0.1,1.0
40.683506012,-73.9786529541,48,2012-02-20 15:17:20,"iPhone4,1",5.0.1,1.0
40.6773338318,-73.9664382935,127,2012-02-20 15:32:16,"iPhone4,1",5.0.1,1.0
40.6657676697,-73.9855957031,57,2012-02-20 22:43:12,"iPhone4,1",5.0.1,1.0
40.6853790283,-73.9766311646,43,2012-02-20 23:00:16,"iPhone4,1",5.0.1,1.0
40.7181015015,-73.9915237427,35,2012-02-20 23:15:12,"iPhone4,1",5.0.1,1.0
40.7548408508,-73.985206604,35,2012-02-20 23:21:36,"iPhone4,1",5.0.1,1.0
40.7500953674,-73.9921417236,73.2965545654,2012-02-20 23:51:28,"iPhone4,1",5.0.1,1.0
40.7385139465,-73.9998092651,59.3548088074,2012-02-21 03:33:20,"iPhone4,1",5.0.1,1.0
40.671875,-73.9637680054,59.3548088074,2012-02-21 03:58:56,"iPhone4,1",5.0.1,1.0
40.6778793335,-73.9803924561,58.1573638916,2012-02-21 04:09:36,"iPhone4,1",5.0.1,1.0
40.6754417419,-73.9622421265,49.0833320618,2012-02-21 04:54:24,"iPhone4,1",5.0.1,1.0
40.6823120117,-73.9762420654,49.1526565552,2012-02-21 08:14:56,"iPhone4,1",5.0.1,1.0
40.6754150391,-73.9622421265,50.1111106873,2012-02-21 08:53:20,"iPhone4,1",5.0.1,1.0
40.6836776733,-73.9790039062,48.2573890686,2012-02-21 10:10:08,"iPhone4,1",5.0.1,1.0
40.6754264832,-73.9622421265,48.7000007629,2012-02-21 10:14:24,"iPhone4,1",5.0.1,1.0
40.6844444275,-73.9709320068,48.0051727295,2012-02-21 11:16:16,"iPhone4,1",5.0.1,1.0
40.7232589722,-74.0073318481,31.8854465485,2012-02-21 11:22:40,"iPhone4,1",5.0.1,1.0
40.7511901855,-73.9952545166,26,2012-02-21 11:26:56,"iPhone4,1",5.0.1,1.0
40.7449378967,-74.0441589355,30.6145362854,2012-02-21 12:09:36,"iPhone4,1",5.0.1,1.0
40.7152175903,-74.1049194336,30.681974411,2012-02-21 12:20:16,"iPhone4,1",5.0.1,1.0
40.6514434814,-74.283416748,30.681974411,2012-02-21 12:30:56,"iPhone4,1",5.0.1,1.0
40.1636428833,-74.8930435181,30.681974411,2012-02-21 12:50:08,"iPhone4,1",5.0.1,1.0
40.1206321716,-74.8452224731,30.681974411,2012-02-21 12:54:24,"iPhone4,1",5.0.1,1.0
39.5479393005,-76.1436004639,17.1443805695,2012-02-21 13:52:00,"iPhone4,1",5.0.1,1.0
39.3694114685,-76.5169448853,17.1443805695,2012-02-21 14:06:56,"iPhone4,1",5.0.1,1.0
39.3013496399,-76.6034011841,17.1443805695,2012-02-21 14:15:28,"iPhone4,1",5.0.1,1.0
39.3093185425,-76.6317901611,33.9620323181,2012-02-21 14:24:00,"iPhone4,1",5.0.1,1.0
38.9223937988,-76.9265136719,33.9620323181,2012-02-21 14:36:48,"iPhone4,1",5.0.1,1.0
38.9166259766,-76.9899215698,33.9620323181,2012-02-21 14:43:12,"iPhone4,1",5.0.1,1.0
38.8991241455,-77.0043106079,33.9620323181,2012-02-21 14:49:36,"iPhone4,1",5.0.1,1.0
38.9056243896,-76.9570846558,42.2999763489,2012-02-21 15:25:52,"iPhone4,1",5.0.1,1.0
38.9007644653,-76.9946670532,38.9348678589,2012-02-21 15:42:56,"iPhone4,1",5.0.1,1.0
38.9052696228,-76.9585418701,38.9348678589,2012-02-21 16:02:08,"iPhone4,1",5.0.1,1.0
38.8998146057,-77.0012359619,35.5586242676,2012-02-21 16:17:04,"iPhone4,1",5.0.1,1.0
38.9050216675,-76.9605331421,35.5586242676,2012-02-21 16:23:28,"iPhone4,1",5.0.1,1.0
38.8990287781,-77.0072937012,35.5586242676,2012-02-21 16:34:08,"iPhone4,1",5.0.1,1.0
38.901184082,-76.9926300049,38.486000061,2012-02-21 16:49:04,"iPhone4,1",5.0.1,1.0
38.8990592957,-77.0074005127,38.4022369385,2012-02-21 17:01:52,"iPhone4,1",5.0.1,1.0
38.9054069519,-76.9574279785,39.3612823486,2012-02-21 17:23:12,"iPhone4,1",5.0.1,1.0
38.9007987976,-76.9938430786,36.3114929199,2012-02-21 17:38:08,"iPhone4,1",5.0.1,1.0
38.9035301208,-76.9721755981,38.2865905762,2012-02-21 18:20:48,"iPhone4,1",5.0.1,1.0
38.9055671692,-76.9561843872,38.6817741394,2012-02-21 19:05:36,"iPhone4,1",5.0.1,1.0
38.8996582031,-77.0027923584,38.5304794312,2012-02-21 19:20:32,"iPhone4,1",5.0.1,1.0
38.9049987793,-76.9606323242,39.6703643799,2012-02-21 19:39:44,"iPhone4,1",5.0.1,1.0
38.9014434814,-76.9890365601,36.6666679382,2012-02-21 19:54:40,"iPhone4,1",5.0.1,1.0
38.8990516663,-77.0074081421,38.2255897522,2012-02-21 20:13:52,"iPhone4,1",5.0.1,1.0
38.9053535461,-76.957862854,38.7437553406,2012-02-21 20:24:32,"iPhone4,1",5.0.1,1.0
38.89610672,-77.0230789185,51.7236938477,2012-02-21 20:28:48,"iPhone4,1",5.0.1,1.0
38.8958816528,-77.047744751,32,2012-02-21 20:41:36,"iPhone4,1",5.0.1,1.0
38.8992881775,-77.0417175293,60.584072113,2012-02-21 20:48:00,"iPhone4,1",5.0.1,1.0
38.8921127319,-77.0246734619,80.6650314331,2012-02-21 21:13:36,"iPhone4,1",5.0.1,1.0
38.8983955383,-77.0417022705,58.2924346924,2012-02-21 21:22:08,"iPhone4,1",5.0.1,1.0
38.8942642212,-77.029800415,52.168548584,2012-02-21 21:39:12,"iPhone4,1",5.0.1,1.0
38.895111084,-77.0490036011,53.7552833557,2012-02-21 21:47:44,"iPhone4,1",5.0.1,1.0
38.8993377686,-77.0412826538,49.1666679382,2012-02-21 21:56:16,"iPhone4,1",5.0.1,1.0
38.9015426636,-77.0396499634,60,2012-02-22 00:12:48,"iPhone4,1",5.0.1,1.0
38.9145622253,-77.0449905396,51,2012-02-22 00:17:04,"iPhone4,1",5.0.1,1.0
38.9126777649,-77.0322341919,45.8922348022,2012-02-22 00:23:28,"iPhone4,1",5.0.1,1.0
38.926235199,-77.0222549438,43.2922439575,2012-02-22 01:18:56,"iPhone4,1",5.0.1,1.0
38.9116744995,-77.0321655273,43.7532501221,2012-02-22 01:23:12,"iPhone4,1",5.0.1,1.0
38.9285812378,-77.020149231,44.8292388916,2012-02-22 01:31:44,"iPhone4,1",5.0.1,1.0
38.9117736816,-77.0322418213,44.3483276367,2012-02-22 02:18:40,"iPhone4,1",5.0.1,1.0
38.928604126,-77.0201568604,46.126083374,2012-02-22 02:37:52,"iPhone4,1",5.0.1,1.0
38.915763855,-77.0293884277,43,2012-02-22 02:52:48,"iPhone4,1",5.0.1,1.0
38.9296607971,-77.0194015503,51,2012-02-22 03:37:36,"iPhone4,1",5.0.1,1.0
38.9181060791,-77.0328369141,31,2012-02-22 03:52:32,"iPhone4,1",5.0.1,1.0
38.9310836792,-77.0318222046,49,2012-02-22 04:43:44,"iPhone4,1",5.0.1,1.0
38.9184036255,-77.0245285034,50.3837051392,2012-02-22 04:50:08,"iPhone4,1",5.0.1,1.0
38.931186676,-77.0316772461,48.7682723999,2012-02-22 05:15:44,"iPhone4,1",5.0.1,1.0
38.9353179932,-77.0145111084,56,2012-02-22 05:52:00,"iPhone4,1",5.0.1,1.0
38.9221992493,-77.0267791748,49.1550559998,2012-02-22 06:06:56,"iPhone4,1",5.0.1,1.0
38.9193000793,-77.012512207,49.9921112061,2012-02-22 06:32:32,"iPhone4,1",5.0.1,1.0
38.9159851074,-77.0225753784,45,2012-02-22 06:41:04,"iPhone4,1",5.0.1,1.0
38.9252052307,-77.0066223145,37.7418136597,2012-02-22 09:21:04,"iPhone4,1",5.0.1,1.0
38.9371681213,-76.9858322144,74,2012-02-22 09:29:36,"iPhone4,1",5.0.1,1.0
38.9159965515,-77.0226135254,56,2012-02-22 11:37:36,"iPhone4,1",5.0.1,1.0
38.9079208374,-76.9694900513,37.9434585571,2012-02-22 12:39:28,"iPhone4,1",5.0.1,1.0
38.8989028931,-77.0029754639,37.9434585571,2012-02-22 12:58:40,"iPhone4,1",5.0.1,1.0
38.9320983887,-76.9119873047,37.9434585571,2012-02-22 13:11:28,"iPhone4,1",5.0.1,1.0
38.9401855469,-76.8809356689,37.9434585571,2012-02-22 13:17:52,"iPhone4,1",5.0.1,1.0
39.1597137451,-76.8159332275,37.9434585571,2012-02-22 13:26:24,"iPhone4,1",5.0.1,1.0
39.2804603577,-76.6505966187,37.9434585571,2012-02-22 13:39:12,"iPhone4,1",5.0.1,1.0
39.2928848267,-76.6315917969,37.9434585571,2012-02-22 13:54:08,"iPhone4,1",5.0.1,1.0
39.3348464966,-76.4847946167,37.9434585571,2012-02-22 14:00:32,"iPhone4,1",5.0.1,1.0
39.4227142334,-76.4900054932,37.9434585571,2012-02-22 14:15:28,"iPhone4,1",5.0.1,1.0
40.0988235474,-74.8815307617,37.9434585571,2012-02-22 15:21:36,"iPhone4,1",5.0.1,1.0
40.4244728088,-74.3866882324,37.9434585571,2012-02-22 15:42:56,"iPhone4,1",5.0.1,1.0
40.7050018311,-74.1110839844,37.9434585571,2012-02-22 15:57:52,"iPhone4,1",5.0.1,1.0
40.7508049011,-74.065071106,37.9434585571,2012-02-22 16:12:48,"iPhone4,1",5.0.1,1.0
40.7530021667,-73.9951095581,37.9434585571,2012-02-22 16:27:44,"iPhone4,1",5.0.1,1.0
40.7385177612,-73.9998092651,70.4260253906,2012-02-22 16:36:16,"iPhone4,1",5.0.1,1.0
40.6947784424,-73.9862747192,33.1635398865,2012-02-22 16:53:20,"iPhone4,1",5.0.1,1.0
40.6791954041,-73.9747390747,33.1635398865,2012-02-22 17:01:52,"iPhone4,1",5.0.1,1.0
40.6744270325,-73.9631195068,55.7769508362,2012-02-22 17:08:16,"iPhone4,1",5.0.1,1.0
40.6811141968,-73.9737854004,48.9090919495,2012-02-22 19:54:40,"iPhone4,1",5.0.1,1.0
40.675403595,-73.9622421265,51,2012-02-22 21:00:48,"iPhone4,1",5.0.1,1.0
40.6830215454,-73.9776763916,49.7272720337,2012-02-22 21:07:12,"iPhone4,1",5.0.1,1.0
40.6754150391,-73.9622497559,54,2012-02-22 21:32:48,"iPhone4,1",5.0.1,1.0
40.6833305359,-73.978302002,48.5833320618,2012-02-22 22:24:00,"iPhone4,1",5.0.1,1.0
40.6776618958,-73.9664535522,45,2012-02-22 22:38:56,"iPhone4,1",5.0.1,1.0
40.6830177307,-73.9776611328,48.9090919495,2012-02-22 23:08:48,"iPhone4,1",5.0.1,1.0
40.6753883362,-73.9622421265,50.1111106873,2012-02-22 23:28:00,"iPhone4,1",5.0.1,1.0
40.6678161621,-73.9772415161,53.9499320984,2012-02-22 23:36:32,"iPhone4,1",5.0.1,1.0
40.7597389221,-73.984588623,62,2012-02-23 00:10:40,"iPhone4,1",5.0.1,1.0
40.6823120117,-73.9784545898,0,2012-02-23 04:56:32,"iPhone4,1",5.0.1,1.0
40.6754226685,-73.9622497559,50.2000007629,2012-02-23 16:59:44,"iPhone4,1",5.0.1,1.0
40.676612854,-73.9682617188,41.375,2012-02-23 17:08:16,"iPhone4,1",5.0.1,1.0
40.7019424438,-73.9876327515,45.0216064453,2012-02-23 17:27:28,"iPhone4,1",5.0.1,1.0
40.7166786194,-73.9942703247,44,2012-02-23 17:36:00,"iPhone4,1",5.0.1,1.0
40.7188796997,-74.001083374,33.4814796448,2012-02-23 21:13:36,"iPhone4,1",5.0.1,1.0
40.7140617371,-73.9948043823,33.8148155212,2012-02-24 01:40:16,"iPhone4,1",5.0.1,1.0
40.6778068542,-73.9822692871,34.2779579163,2012-02-24 01:50:56,"iPhone4,1",5.0.1,1.0
40.6731948853,-73.9628677368,39.5047950745,2012-02-24 01:59:28,"iPhone4,1",5.0.1,1.0
40.6836776733,-73.9790039062,61,2012-02-24 02:08:00,"iPhone4,1",5.0.1,1.0
40.6776618958,-73.966796875,54.9700012207,2012-02-24 02:20:48,"iPhone4,1",5.0.1,1.0
40.6784820557,-73.9801635742,102,2012-02-24 04:54:24,"iPhone4,1",5.0.1,1.0
40.6754455566,-73.9622497559,49.0769233704,2012-02-24 05:09:20,"iPhone4,1",5.0.1,1.0
40.6835174561,-73.9786605835,65,2012-02-24 05:15:44,"iPhone4,1",5.0.1,1.0
40.67578125,-73.9634246826,100,2012-02-24 05:28:32,"iPhone4,1",5.0.1,1.0
40.6836662292,-73.9789810181,20,2012-02-24 05:58:24,"iPhone4,1",5.0.1,1.0
40.6775016785,-73.9667129517,48,2012-02-24 06:11:12,"iPhone4,1",5.0.1,1.0
40.6832542419,-73.9781646729,56,2012-02-24 08:10:40,"iPhone4,1",5.0.1,1.0
40.6776580811,-73.9665756226,22,2012-02-24 08:23:28,"iPhone4,1",5.0.1,1.0
40.6832351685,-73.9781341553,15,2012-02-24 10:08:00,"iPhone4,1",5.0.1,1.0
40.6772232056,-73.9668197632,130,2012-02-24 10:22:56,"iPhone4,1",5.0.1,1.0
40.6832351685,-73.9781036377,48.7857131958,2012-02-24 11:54:40,"iPhone4,1",5.0.1,1.0
40.6776199341,-73.9666824341,66,2012-02-24 12:09:36,"iPhone4,1",5.0.1,1.0
40.6832695007,-73.9781646729,73,2012-02-24 15:51:28,"iPhone4,1",5.0.1,1.0
40.6773262024,-73.9667816162,26,2012-02-24 16:06:24,"iPhone4,1",5.0.1,1.0
40.6806716919,-73.9780502319,46,2012-02-24 16:53:20,"iPhone4,1",5.0.1,1.0
40.6770019531,-73.9689788818,45.2120323181,2012-02-24 16:59:44,"iPhone4,1",5.0.1,1.0
40.6659011841,-73.9891967773,40.4886131287,2012-02-24 17:12:32,"iPhone4,1",5.0.1,1.0
40.6843833923,-73.9758758545,51,2012-02-24 17:36:00,"iPhone4,1",5.0.1,1.0
40.7199821472,-73.9980392456,33.190284729,2012-02-24 17:42:24,"iPhone4,1",5.0.1,1.0
40.703414917,-73.9967727661,33.795791626,2012-02-25 00:59:44,"iPhone4,1",5.0.1,1.0
40.6742286682,-73.9718780518,33.795791626,2012-02-25 01:08:16,"iPhone4,1",5.0.1,1.0
40.6834144592,-73.9785766602,60.3748283386,2012-02-25 01:59:28,"iPhone4,1",5.0.1,1.0
40.677280426,-73.9663619995,53,2012-02-25 02:14:24,"iPhone4,1",5.0.1,1.0
40.683681488,-73.9790039062,41,2012-02-25 04:45:52,"iPhone4,1",5.0.1,1.0
40.6754379272,-73.9624023438,64,2012-02-25 04:52:16,"iPhone4,1",5.0.1,1.0
40.6828765869,-73.9778060913,77,2012-02-25 05:07:12,"iPhone4,1",5.0.1,1.0
40.6754150391,-73.9623184204,49.2222213745,2012-02-25 06:06:56,"iPhone4,1",5.0.1,1.0
40.6836585999,-73.9789581299,33,2012-02-25 06:17:36,"iPhone4,1",5.0.1,1.0
40.6754760742,-73.9623336792,49.5073242188,2012-02-25 07:17:20,"iPhone4,1",5.0.1,1.0
40.6836585999,-73.9789581299,31,2012-02-25 07:28:00,"iPhone4,1",5.0.1,1.0
40.6754493713,-73.9622573853,49.6666679382,2012-02-25 08:27:44,"iPhone4,1",5.0.1,1.0
40.6836585999,-73.9789581299,26,2012-02-25 08:38:24,"iPhone4,1",5.0.1,1.0
